model,icd9,icd9_label,ccs,n_valid_targets,best_rank,best_score,top_score,margin,top_survives_chapter_filter,label_words,residual_label
ClinicalBERT,443,other peripheral vascular disease,77,2,1,0.987514615058899,0.987514615058899,0,TRUE,4,TRUE
ClinicalBERT,444,arterial embolism and thrombosis,78,1,1,0.999999821186066,0.999999821186066,0,TRUE,4,FALSE
ClinicalBERT,446,polyarteritis nodosa and allied conditions,77,2,1,0.972310364246368,0.972310364246368,0,FALSE,5,FALSE
ClinicalBERT,447,other disorders of arteries and arterioles,77,3,1,1.00000035762787,1.00000035762787,0,TRUE,6,TRUE
ClinicalBERT,448,disease of capillaries,77,2,1,0.982140123844147,0.982140123844147,0,TRUE,3,FALSE
ClinicalBERT,453,other venous embolism and thrombosis,79,1,1,0.999999761581421,0.999999761581421,0,TRUE,5,TRUE
ClinicalBERT,456,varicose veins of other sites,80,3,1,1.00000035762787,1.00000035762787,0,TRUE,5,TRUE
ClinicalBERT,457,noninfectious disorders of lymphatic channels,80,2,1,0.944652915000916,0.944652915000916,0,TRUE,5,FALSE
ClinicalBERT,459,other disorders of circulatory system,80,3,21,0.955291509628296,0.970554947853088,0.0152634382247925,FALSE,5,TRUE
ClinicalBERT,472,chronic pharyngitis and nasopharyngitis,81,1,2,0.977176427841187,0.985564589500427,0.00838816165924072,TRUE,4,FALSE
ClinicalBERT,473,chronic sinusitis,82,1,1,0.999999463558197,0.999999463558197,0,TRUE,2,FALSE
ClinicalBERT,474,chronic disease of tonsils and adenoids,83,1,1,0.992357075214386,0.992357075214386,0,TRUE,6,FALSE
ClinicalBERT,476,chronic laryngitis and laryngotracheitis,81,1,1,0.999999701976776,0.999999701976776,0,TRUE,4,FALSE
ClinicalBERT,477,allergic rhinitis,81,1,49,0.935237526893616,0.968343496322632,0.0331059694290161,FALSE,2,FALSE
ClinicalBERT,478,other diseases of upper respiratory tract,81,4,1,1.00000011920929,1.00000011920929,0,TRUE,6,TRUE
ClinicalBERT,491,chronic bronchitis,84,3,6,0.962471008300781,0.985729217529297,0.0232582092285156,TRUE,2,FALSE
ClinicalBERT,492,emphysema,84,1,1,1.00000035762787,1.00000035762787,0,TRUE,1,FALSE
ClinicalBERT,493,asthma,85,1,1,0.99999988079071,0.99999988079071,0,TRUE,1,FALSE
ClinicalBERT,494,bronchiectasis,84,1,1,1.00000035762787,1.00000035762787,0,TRUE,1,FALSE
ClinicalBERT,495,extrinsic allergic alveolitis,86,1,5,0.93700098991394,0.940717697143555,0.00371670722961426,FALSE,3,FALSE
ClinicalBERT,496,chronic airway obstruction not elsewhere classified,84,1,436,0.861788332462311,0.966632425785065,0.104844093322754,FALSE,6,TRUE
ClinicalBERT,500,coal workers pneumoconiosis,86,1,1,0.960340738296509,0.960340738296509,0,TRUE,3,FALSE
ClinicalBERT,501,asbestosis,86,1,625,0.847095906734467,0.967975258827209,0.120879352092743,TRUE,1,FALSE
ClinicalBERT,502,pneumoconiosis due to other silica or silicates,86,1,2,0.97394984960556,0.988441824913025,0.0144919753074646,TRUE,7,TRUE
ClinicalBERT,503,pneumoconiosis due to other inorganic dust,86,1,1,0.982089698314667,0.982089698314667,0,TRUE,6,TRUE
ClinicalBERT,504,pneumonopathy due to inhalation of other dust,86,1,6,0.938462555408478,0.956154763698578,0.0176922082901001,TRUE,7,TRUE
ClinicalBERT,505,pneumoconiosis unspecified,86,2,1,0.962100863456726,0.962100863456726,0,TRUE,2,TRUE
ClinicalBERT,506,respiratory conditions due to chemical fumes and vapors,86,1,1,0.948257148265839,0.948257148265839,0,TRUE,8,FALSE
ClinicalBERT,508,respiratory conditions due to other and unspecified external agents,86,1,1,0.975177884101868,0.975177884101868,0,TRUE,9,TRUE
ClinicalBERT,512,pneumothorax and air leak,87,2,1,0.954115271568298,0.954115271568298,0,TRUE,4,FALSE
ClinicalBERT,514,pulmonary congestion and hypostasis,87,1,940,0.78002268075943,0.902301549911499,0.122278869152069,TRUE,4,FALSE
ClinicalBERT,516,other alveolar and parietoalveolar pneumonopathy,87,1,22,0.93780529499054,0.961946368217468,0.0241410732269287,FALSE,5,TRUE
ClinicalBERT,517,lung involvement in conditions classified elsewhere,87,1,4,0.944626033306122,0.949715495109558,0.00508946180343628,FALSE,6,FALSE
ClinicalBERT,518,other diseases of lung,88,7,127,0.911791205406189,0.986743271350861,0.0749520659446716,FALSE,4,TRUE
ClinicalBERT,523,gingival and periodontal diseases,89,3,1,0.987820088863373,0.987820088863373,0,TRUE,4,FALSE
ClinicalBERT,525,other diseases and conditions of the teeth and supporting structures,89,1,1,0.928987801074982,0.928987801074982,0,TRUE,10,TRUE
ClinicalBERT,530,diseases of oesophagus,90,4,2,0.947733759880066,0.964445114135742,0.0167113542556763,TRUE,3,FALSE
ClinicalBERT,531,gastric ulcer,91,1,1,1.00000023841858,1.00000023841858,0,TRUE,2,FALSE
ClinicalBERT,532,duodenal ulcer,91,1,1,0.999999940395355,0.999999940395355,0,TRUE,2,FALSE
ClinicalBERT,533,peptic ulcer site unspecified,91,1,1,1.00000059604645,1.00000059604645,0,TRUE,4,TRUE
ClinicalBERT,534,gastrojejunal ulcer,91,1,1,1.00000023841858,1.00000023841858,0,TRUE,2,FALSE
ClinicalBERT,535,gastritis and duodenitis,92,1,1,1.00000047683716,1.00000047683716,0,TRUE,3,FALSE
ClinicalBERT,537,other diseases of stomach and duodenum,93,1,1,1.00000035762787,1.00000035762787,0,TRUE,6,TRUE
ClinicalBERT,555,regional enteritis,94,1,397,0.88614147901535,0.940351843833923,0.054210364818573,FALSE,2,FALSE
ClinicalBERT,556,ulcerative colitis,94,1,1,1.00000023841858,1.00000023841858,0,TRUE,2,FALSE
ClinicalBERT,557,vascular insufficiency of intestine,77,1,1,0.971884667873383,0.971884667873383,0,TRUE,4,FALSE
ClinicalBERT,558,other and unspecified noninfectious gastroenteritis and colitis,95,2,1,0.964130401611328,0.964130401611328,0,FALSE,7,TRUE
ClinicalBERT,562,diverticula of intestine,96,1,1,0.96916937828064,0.96916937828064,0,TRUE,3,FALSE
ClinicalBERT,564,functional digestive disorders not elsewhere classified,97,4,12,0.947973608970642,0.965475261211395,0.0175016522407532,FALSE,6,TRUE
ClinicalBERT,571,chronic liver disease and cirrhosis,98,4,15,0.924993097782135,0.940670967102051,0.0156778693199158,TRUE,5,FALSE
ClinicalBERT,572,liver abscess and sequelae of chronic liver disease,98,5,74,0.904839396476746,0.929574251174927,0.0247348546981812,TRUE,8,FALSE
ClinicalBERT,573,other diseases of liver,98,4,1,0.99999988079071,0.99999988079071,0,TRUE,4,TRUE
ClinicalBERT,575,other disorders of gallbladder,99,3,1,0.985477268695831,0.985477268695831,0,TRUE,4,TRUE
ClinicalBERT,576,other disorders of biliary tract,99,2,1,0.986643671989441,0.986643671989441,0,TRUE,5,TRUE
ClinicalBERT,577,diseases of pancreas,100,3,18,0.924973428249359,0.950039625167847,0.0250661969184875,TRUE,3,FALSE
ClinicalBERT,579,intestinal malabsorption,97,2,1,1.00000011920929,1.00000011920929,0,TRUE,2,FALSE
ClinicalBERT,581,nephrotic syndrome,101,4,1,1.00000035762787,1.00000035762787,0,TRUE,2,FALSE
ClinicalBERT,582,chronic glomerulonephritis,101,2,2,0.974865913391113,0.977132618427277,0.00226670503616333,FALSE,2,FALSE
ClinicalBERT,583,nephritis and nephropathy not specified as acute or chronic,101,7,14,0.919429361820221,0.972906172275543,0.0534768104553223,TRUE,9,FALSE
ClinicalBERT,585,chronic kidney disease,101,1,1,0.999999940395355,0.999999940395355,0,TRUE,3,FALSE
ClinicalBERT,586,renal failure unspecified,101,1,1,0.946176886558533,0.946176886558533,0,TRUE,3,TRUE
ClinicalBERT,587,renal sclerosis unspecified,101,1,14,0.912425100803375,0.922825932502747,0.0104008316993713,TRUE,3,TRUE
ClinicalBERT,588,disorders resulting from impaired renal function,102,1,1,0.992707252502441,0.992707252502441,0,TRUE,6,FALSE
ClinicalBERT,590,infections of kidney,103,7,138,0.890937328338623,0.954183042049408,0.0632457137107849,FALSE,3,FALSE
ClinicalBERT,595,cystitis,103,2,1,0.999999821186066,0.999999821186066,0,TRUE,1,FALSE
ClinicalBERT,596,other disorders of bladder,104,4,1,1,1,0,TRUE,4,TRUE
ClinicalBERT,599,other disorders of urethra and urinary tract,104,6,11,0.957778215408325,0.967340111732483,0.00956189632415771,FALSE,7,TRUE
ClinicalBERT,600,hyperplasia of prostate,105,1,1,0.999999761581421,0.999999761581421,0,TRUE,3,FALSE
ClinicalBERT,601,inflammatory diseases of prostate,106,1,1,1.00000035762787,1.00000035762787,0,TRUE,4,FALSE
ClinicalBERT,607,disorders of penis,106,2,1,0.958700776100159,0.958700776100159,0,TRUE,3,FALSE
ClinicalBERT,610,benign mammary dysplasias,107,1,1,0.984541356563568,0.984541356563568,0,TRUE,3,FALSE
ClinicalBERT,614,inflammatory disease of ovary fallopian tube pelvic cellular tissue and peritoneum,108,4,71,0.933008015155792,0.958700895309448,0.025692880153656,TRUE,11,FALSE
ClinicalBERT,615,inflammatory diseases of uterus except cervix,108,1,1,0.987332701683044,0.987332701683044,0,TRUE,6,FALSE
ClinicalBERT,617,endometriosis,108,1,1,1.00000047683716,1.00000047683716,0,TRUE,1,FALSE
ClinicalBERT,618,genital prolapse,110,2,25,0.930268287658691,0.947679817676544,0.0174115300178528,TRUE,2,FALSE
ClinicalBERT,619,fistula involving female genital tract,108,1,1,0.995442092418671,0.995442092418671,0,TRUE,5,FALSE
ClinicalBERT,621,disorders of uterus not elsewhere classified,108,2,220,0.880961418151855,0.971684575080872,0.0907231569290161,FALSE,6,TRUE
ClinicalBERT,625,pain and other symptoms associated with female genital organs,108,2,1,0.976265132427216,0.976265132427216,0,TRUE,9,TRUE
ClinicalBERT,626,disorders of menstruation and other abnormal bleeding from female genital tract,109,4,84,0.911678314208984,0.941816091537476,0.0301377773284912,TRUE,11,TRUE
ClinicalBERT,627,menopausal and postmenopausal disorders,111,2,1,0.979873299598694,0.979873299598694,0,TRUE,4,FALSE
ClinicalBERT,628,female infertility,112,1,1,0.999999940395355,0.999999940395355,0,TRUE,2,FALSE
ClinicalBERT,629,other disorders of female genital organs,108,3,395,0.87946617603302,0.997612237930298,0.118146061897278,TRUE,6,TRUE
ClinicalBERT,691,atopic dermatitis and related conditions,113,2,45,0.921273529529572,0.955054104328156,0.033780574798584,FALSE,5,FALSE
ClinicalBERT,694,bullous dermatoses,114,5,69,0.903040289878845,0.934658169746399,0.0316178798675537,FALSE,2,FALSE
ClinicalBERT,695,erythematous conditions,114,12,1,0.933769464492798,0.933769464492798,0,TRUE,2,FALSE
ClinicalBERT,696,psoriasis and similar disorders,114,6,405,0.89963036775589,0.959004998207092,0.0593746304512024,FALSE,4,FALSE
ClinicalBERT,701,other hypertrophic and atrophic conditions of skin,115,12,2,0.952541053295135,0.954556047916412,0.00201499462127686,FALSE,7,TRUE
ClinicalBERT,705,diseases of sweat glands,115,4,10,0.929161250591278,0.975683927536011,0.0465226769447327,FALSE,4,FALSE
ClinicalBERT,707,chronic ulcer of skin,116,3,171,0.893323123455048,0.93942528963089,0.0461021661758423,TRUE,4,FALSE
ClinicalBERT,710,diffuse diseases of connective tissue,117,6,4,0.92729914188385,0.936427295207977,0.0091281533241272,FALSE,5,FALSE
ClinicalBERT,712,crystal arthropathies,37,1,10,0.951059758663177,0.960042238235474,0.00898247957229614,TRUE,2,FALSE
ClinicalBERT,713,arthropathy associated with other disorders classified elsewhere,118,4,4,0.948975205421448,0.955243229866028,0.00626802444458008,FALSE,7,TRUE
ClinicalBERT,714,rheumatoid arthritis and other inflammatory polyarthropathies,119,5,80,0.926471650600433,0.968823552131653,0.0423519015312195,TRUE,6,TRUE
ClinicalBERT,715,osteoarthrosis and allied disorders,120,6,12,0.959281980991364,0.970392405986786,0.0111104249954224,TRUE,4,FALSE
ClinicalBERT,716,other and unspecified arthropathies,118,4,7,0.938073396682739,0.946336805820465,0.00826340913772583,TRUE,4,TRUE
ClinicalBERT,717,internal derangement of knee,118,2,1,1.00000011920929,1.00000011920929,0,TRUE,4,FALSE
ClinicalBERT,718,other derangement of joint,118,4,25,0.933098196983337,0.957860827445984,0.0247626304626465,FALSE,4,TRUE
ClinicalBERT,719,other and unspecified disorders of joint,118,4,84,0.913208425045013,0.952584445476532,0.0393760204315186,FALSE,6,TRUE
ClinicalBERT,720,ankylosing spondylitis and other inflammatory spondylopathies,121,4,1,0.958469331264496,0.958469331264496,0,TRUE,6,TRUE
ClinicalBERT,721,spondylosis and allied disorders,121,2,13,0.947898268699646,0.957091867923737,0.00919359922409058,FALSE,4,FALSE
ClinicalBERT,722,intervertebral disc disorders,121,4,1,0.956812500953674,0.956812500953674,0,TRUE,3,FALSE
ClinicalBERT,730,osteomyelitis periostitis and other infections involving bone,122,5,214,0.912063300609589,0.948910236358643,0.036846935749054,TRUE,7,TRUE
ClinicalBERT,731,osteitis deformans and osteopathies associated with other disorders classified elsewhere,123,3,253,0.858147025108337,0.957201778888702,0.099054753780365,TRUE,10,TRUE
ClinicalBERT,732,osteochondropathies,123,4,32,0.955592036247253,0.981527805328369,0.0259357690811157,TRUE,1,FALSE
ClinicalBERT,733,other disorders of bone and cartilage,123,13,1,0.985783040523529,0.985783040523529,0,TRUE,6,TRUE
ClinicalBERT,735,acquired deformities of toe,124,1,1,0.964875102043152,0.964875102043152,0,TRUE,4,FALSE
ClinicalBERT,737,curvature of spine,125,5,12,0.880912125110626,0.898740530014038,0.0178284049034119,FALSE,3,FALSE
ClinicalBERT,740,anencephalus and similar anomalies,126,1,1,0.965591847896576,0.965591847896576,0,TRUE,4,FALSE
ClinicalBERT,741,spina bifida,126,2,1,1.00000035762787,1.00000035762787,0,TRUE,2,FALSE
ClinicalBERT,742,other congenital anomalies of nervous system,126,7,1,0.991563141345978,0.991563141345978,0,TRUE,6,TRUE
ClinicalBERT,743,congenital anomalies of eye,127,6,3,0.971541821956635,0.978287041187286,0.00674521923065186,TRUE,4,FALSE
ClinicalBERT,744,congenital anomalies of ear face and neck,127,3,12,0.956376135349274,0.977276563644409,0.0209004282951355,TRUE,7,FALSE
ClinicalBERT,745,bulbus cordis anomalies and anomalies of cardiac septal closure,128,2,233,0.889517724514008,0.936933696269989,0.0474159717559814,FALSE,9,FALSE
ClinicalBERT,746,other congenital anomalies of heart,128,4,1,0.988424599170685,0.988424599170685,0,TRUE,5,TRUE
ClinicalBERT,747,other congenital anomalies of circulatory system,128,5,1,0.988983690738678,0.988983690738678,0,TRUE,6,TRUE
ClinicalBERT,748,congenital anomalies of respiratory system,127,5,1,0.971113502979279,0.971113502979279,0,TRUE,5,FALSE
ClinicalBERT,749,cleft palate and cleft lip,127,3,1,0.985047817230225,0.985047817230225,0,TRUE,5,FALSE
ClinicalBERT,750,other congenital anomalies of upper alimentary tract,129,3,1,0.989165544509888,0.989165544509888,0,TRUE,7,TRUE
ClinicalBERT,751,other congenital anomalies of digestive system,129,5,1,0.991171717643738,0.991171717643738,0,TRUE,6,TRUE
ClinicalBERT,752,congenital anomalies of genital organs,130,8,2,0.967534959316254,0.969955563545227,0.00242060422897339,TRUE,5,FALSE
ClinicalBERT,753,congenital anomalies of urinary system,130,5,4,0.962095975875854,0.97078013420105,0.00868415832519531,TRUE,5,FALSE
ClinicalBERT,754,certain congenital musculoskeletal deformities,127,5,1,0.94914186000824,0.94914186000824,0,TRUE,4,FALSE
ClinicalBERT,755,other congenital anomalies of limbs,127,9,20,0.960304617881775,0.974854469299316,0.0145498514175415,TRUE,5,TRUE
ClinicalBERT,756,other congenital musculoskeletal anomalies,127,6,1,0.989644169807434,0.989644169807434,0,TRUE,4,TRUE
ClinicalBERT,757,congenital anomalies of the integument,127,5,14,0.926511168479919,0.956102192401886,0.0295910239219666,TRUE,5,FALSE
ClinicalBERT,758,chromosomal anomalies,127,9,232,0.893434226512909,0.931362390518188,0.0379281640052795,FALSE,2,FALSE
ClinicalBERT,759,other and unspecified congenital anomalies,127,5,33,0.912097930908203,0.929737508296967,0.0176395773887634,TRUE,5,TRUE
SapBERT,140,malignant neoplasm of lip,1,1,1,1.00000011920929,1.00000011920929,0,TRUE,4,FALSE
SapBERT,141,malignant neoplasm of tongue,1,2,1,0.815355777740479,0.815355777740479,0,TRUE,4,FALSE
SapBERT,142,malignant neoplasm of major salivary glands,1,2,1,0.774683952331543,0.774683952331543,0,TRUE,6,FALSE
SapBERT,143,malignant neoplasm of gum,1,1,1,1.00000011920929,1.00000011920929,0,TRUE,4,FALSE
SapBERT,144,malignant neoplasm of floor of mouth,1,1,1,1.00000023841858,1.00000023841858,0,TRUE,6,FALSE
SapBERT,145,malignant neoplasm of other and unspecified parts of mouth,1,2,1,1.00000023841858,1.00000023841858,0,TRUE,9,TRUE
SapBERT,146,malignant neoplasm of oropharynx,1,2,1,0.999999761581421,0.999999761581421,0,TRUE,4,FALSE
SapBERT,147,malignant neoplasm of nasopharynx,1,1,1,1.00000047683716,1.00000047683716,0,TRUE,4,FALSE
SapBERT,148,malignant neoplasm of hypopharynx,1,2,1,0.999999642372131,0.999999642372131,0,TRUE,4,FALSE
SapBERT,149,malignant neoplasm of other and illdefined sites within the lip oral cavity and pharynx,1,1,1,0.957475900650024,0.957475900650024,0,TRUE,14,TRUE
SapBERT,150,malignant neoplasm of esophagus,2,1,1,0.966087222099304,0.966087222099304,0,TRUE,4,FALSE
SapBERT,151,malignant neoplasm of stomach,3,1,1,1,1,0,TRUE,4,FALSE
SapBERT,152,malignant neoplasm of small intestine including duodenum,4,1,1,0.864228248596191,0.864228248596191,0,TRUE,7,FALSE
SapBERT,153,malignant neoplasm of colon,5,1,1,1,1,0,TRUE,4,FALSE
SapBERT,154,malignant neoplasm of rectum rectosigmoid junction and anus,6,3,1,0.90324342250824,0.90324342250824,0,TRUE,8,FALSE
SapBERT,155,malignant neoplasm of liver and intrahepatic bile ducts,7,1,1,0.99999988079071,0.99999988079071,0,TRUE,8,FALSE
SapBERT,156,malignant neoplasm of gallbladder and extrahepatic bile ducts,4,2,2,0.742554605007172,0.820855379104614,0.0783007740974426,TRUE,8,FALSE
SapBERT,157,malignant neoplasm of pancreas,8,1,1,0.999999761581421,0.999999761581421,0,TRUE,4,FALSE
SapBERT,158,malignant neoplasm of retroperitoneum and peritoneum,4,2,1,1,1,0,TRUE,6,FALSE
SapBERT,159,malignant neoplasm of other and illdefined sites within the digestive organs and peritoneum,4,2,1,0.895707488059998,0.895707488059998,0,TRUE,13,TRUE
SapBERT,160,malignant neoplasm of nasal cavities middle ear and accessory sinuses,1,2,1,0.863091766834259,0.863091766834259,0,TRUE,10,FALSE
SapBERT,161,malignant neoplasm of larynx,1,1,1,0.99999988079071,0.99999988079071,0,TRUE,4,FALSE
SapBERT,162,malignant neoplasm of trachea bronchus and lung,9,3,1,0.911162316799164,0.911162316799164,0,TRUE,7,FALSE
SapBERT,163,malignant neoplasm of pleura,9,2,1,0.688165843486786,0.688165843486786,0,TRUE,4,FALSE
SapBERT,164,malignant neoplasm of thymus heart and mediastinum,10,3,1,0.807901620864868,0.807901620864868,0,TRUE,7,FALSE
SapBERT,165,malignant neoplasm of other and illdefined sites within the respiratory system and intrathoracic organs,9,1,1,0.962440848350525,0.962440848350525,0,TRUE,14,TRUE
SapBERT,170,malignant neoplasm of bone and articular cartilage,11,2,1,0.933680176734924,0.933680176734924,0,TRUE,7,FALSE
SapBERT,171,malignant neoplasm of connective and other soft tissue,11,2,1,0.934971034526825,0.934971034526825,0,TRUE,8,TRUE
SapBERT,172,malignant melanoma of skin,12,1,1,0.999999761581421,0.999999761581421,0,TRUE,4,FALSE
SapBERT,174,malignant neoplasm of female breast,13,1,1,0.890945434570312,0.890945434570312,0,TRUE,5,FALSE
SapBERT,176,kaposis sarcoma,10,3,1,0.976854145526886,0.976854145526886,0,TRUE,2,FALSE
SapBERT,179,malignant neoplasm of uterus part unspecified,14,1,1,1.00000071525574,1.00000071525574,0,TRUE,6,TRUE
SapBERT,180,malignant neoplasm of cervix uteri,15,1,1,0.99999988079071,0.99999988079071,0,TRUE,5,FALSE
SapBERT,181,malignant neoplasm of placenta,16,1,1,1.00000023841858,1.00000023841858,0,TRUE,4,FALSE
SapBERT,182,malignant neoplasm of body of uterus,14,1,1,0.892721891403198,0.892721891403198,0,TRUE,6,FALSE
SapBERT,183,malignant neoplasm of ovary and other uterine adnexa,16,2,1,0.743744373321533,0.743744373321533,0,TRUE,8,TRUE
SapBERT,184,malignant neoplasm of other and unspecified female genital organs,16,3,1,0.99999988079071,0.99999988079071,0,TRUE,9,TRUE
SapBERT,185,malignant neoplasm of prostate,17,1,1,1.00000035762787,1.00000035762787,0,TRUE,4,FALSE
SapBERT,186,malignant neoplasm of testis,18,1,1,1.00000011920929,1.00000011920929,0,TRUE,4,FALSE
SapBERT,187,malignant neoplasm of penis and other male genital organs,19,2,1,0.814518332481384,0.814518332481384,0,TRUE,9,TRUE
SapBERT,188,malignant neoplasm of bladder,20,1,1,0.999999761581421,0.999999761581421,0,TRUE,4,FALSE
SapBERT,189,malignant neoplasm of kidney and other and unspecified urinary organs,21,4,1,0.886386632919312,0.886386632919312,0,TRUE,10,TRUE
SapBERT,190,malignant neoplasm of eye,10,1,1,0.826507687568665,0.826507687568665,0,TRUE,4,FALSE
SapBERT,191,malignant neoplasm of brain,22,1,1,1.00000011920929,1.00000011920929,0,TRUE,4,FALSE
SapBERT,192,malignant neoplasm of other and unspecified parts of nervous system,22,2,1,0.782222747802734,0.782222747802734,0,TRUE,10,TRUE
SapBERT,193,malignant neoplasm of thyroid gland,23,1,1,1.00000035762787,1.00000035762787,0,TRUE,5,FALSE
SapBERT,194,malignant neoplasm of other endocrine glands and related structures,10,2,1,1.00000035762787,1.00000035762787,0,TRUE,9,TRUE
SapBERT,195,malignant neoplasm of other and illdefined sites,10,2,1,0.897712171077728,0.897712171077728,0,TRUE,7,TRUE
SapBERT,196,secondary and unspecified malignant neoplasm of lymph nodes,24,1,1,1.00000023841858,1.00000023841858,0,TRUE,8,TRUE
SapBERT,197,secondary malignant neoplasm of respiratory and digestive systems,24,1,1,0.984193205833435,0.984193205833435,0,TRUE,8,FALSE
SapBERT,198,secondary malignant neoplasm of other specified sites,24,1,1,0.942203164100647,0.942203164100647,0,TRUE,7,TRUE
SapBERT,199,malignant neoplasm without specification of site,25,4,1,1.00000011920929,1.00000011920929,0,TRUE,6,TRUE
SapBERT,200,lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue,26,3,1,0.729141712188721,0.729141712188721,0,TRUE,11,TRUE
SapBERT,201,hodgkins disease,27,1,1,0.958472967147827,0.958472967147827,0,TRUE,2,FALSE
SapBERT,202,other malignant neoplasms of lymphoid and histiocytic tissue,26,6,1,0.897045135498047,0.897045135498047,0,TRUE,8,TRUE
SapBERT,203,multiple myeloma and immunoproliferative neoplasms,28,2,1,0.867577135562897,0.867577135562897,0,TRUE,5,FALSE
SapBERT,204,lymphoid leukemia,28,1,1,0.986060082912445,0.986060082912445,0,TRUE,2,FALSE
SapBERT,205,myeloid leukemia,28,1,1,0.985073983669281,0.985073983669281,0,TRUE,2,FALSE
SapBERT,206,monocytic leukemia,28,1,1,0.989697694778442,0.989697694778442,0,TRUE,2,FALSE
SapBERT,207,other specified leukemia,28,1,1,0.957280874252319,0.957280874252319,0,TRUE,3,TRUE
SapBERT,208,leukemia of unspecified cell type,28,1,1,0.983186364173889,0.983186364173889,0,TRUE,5,TRUE
SapBERT,225,benign neoplasm of brain and other parts of nervous system,29,2,1,0.933140218257904,0.933140218257904,0,TRUE,10,TRUE
SapBERT,230,carcinoma in situ of digestive organs,4,2,1,0.844100952148438,0.844100952148438,0,TRUE,6,FALSE
SapBERT,231,carcinoma in situ of respiratory system,9,1,1,0.694672346115112,0.694672346115112,0,TRUE,6,FALSE
SapBERT,233,carcinoma in situ of breast and genitourinary system,10,4,1,0.700652778148651,0.700652778148651,0,TRUE,8,FALSE
SapBERT,234,carcinoma in situ of other and unspecified sites,10,1,1,1,1,0,TRUE,8,TRUE
SapBERT,237,neoplasm of uncertain behavior of endocrine glands and nervous system,30,4,1,0.898513078689575,0.898513078689575,0,TRUE,10,FALSE
SapBERT,238,neoplasm of uncertain behavior of other and unspecified sites and tissues,30,4,1,0.959195137023926,0.959195137023926,0,TRUE,11,TRUE
SapBERT,240,simple and unspecified goiter,31,2,1,0.747559189796448,0.747559189796448,0,TRUE,4,TRUE
SapBERT,241,nontoxic nodular goiter,31,2,1,0.779754161834717,0.779754161834717,0,TRUE,3,FALSE
SapBERT,242,thyrotoxicosis with or without goiter,31,1,1,0.848982453346252,0.848982453346252,0,TRUE,5,FALSE
SapBERT,243,congenital hypothyroidism,31,2,1,0.754784822463989,0.754784822463989,0,TRUE,2,FALSE
SapBERT,244,acquired hypothyroidism,31,4,1,0.756231606006622,0.756231606006622,0,TRUE,2,FALSE
SapBERT,245,thyroiditis,31,1,1,1.00000035762787,1.00000035762787,0,TRUE,1,FALSE
SapBERT,246,other disorders of thyroid,31,3,1,1,1,0,TRUE,4,TRUE
SapBERT,250,diabetes mellitus,32,4,1,0.976085484027863,0.976085484027863,0,TRUE,2,FALSE
SapBERT,251,other disorders of pancreatic internal secretiondisorders of parathyroid gland,33,3,1,0.843484282493591,0.843484282493591,0,TRUE,9,TRUE
SapBERT,252,disorders of parathyroid gland,33,3,1,0.754754304885864,0.754754304885864,0,TRUE,4,FALSE
SapBERT,253,disorders of the pituitary gland and its hypothalamic control,33,4,1,0.779421448707581,0.779421448707581,0,TRUE,9,FALSE
SapBERT,254,diseases of thymus gland,33,1,1,0.972857475280762,0.972857475280762,0,TRUE,4,FALSE
SapBERT,255,disorders of adrenal glands,33,6,1,0.82624363899231,0.82624363899231,0,TRUE,4,FALSE
SapBERT,256,ovarian dysfunction,33,2,1,1.00000023841858,1.00000023841858,0,TRUE,2,FALSE
SapBERT,257,testicular dysfunction,33,3,1,0.999999701976776,0.999999701976776,0,TRUE,2,FALSE
SapBERT,258,polyglandular dysfunction and related disorders,33,1,1,0.915895104408264,0.915895104408264,0,TRUE,5,FALSE
SapBERT,259,other endocrine disorders,33,3,1,0.999999582767487,0.999999582767487,0,TRUE,3,TRUE
SapBERT,260,kwashiorkor,34,2,1,0.99999988079071,0.99999988079071,0,TRUE,1,FALSE
SapBERT,261,nutritional marasmus,34,1,1,0.999999582767487,0.999999582767487,0,TRUE,2,FALSE
SapBERT,262,other severe proteincalorie malnutrition,34,1,1,0.831449747085571,0.831449747085571,0,TRUE,4,TRUE
SapBERT,263,other and unspecified proteincalorie malnutrition,34,4,1,0.836863875389099,0.836863875389099,0,TRUE,5,TRUE
SapBERT,268,vitamin d deficiency,34,3,1,0.999999940395355,0.999999940395355,0,TRUE,3,FALSE
SapBERT,270,disorders of aminoacid transport and metabolism,35,3,1,0.802789807319641,0.802789807319641,0,TRUE,6,FALSE
SapBERT,271,disorders of carbohydrate transport and metabolism,35,4,1,0.798952162265778,0.798952162265778,0,TRUE,6,FALSE
SapBERT,272,disorders of lipoid metabolism,36,5,1,0.723984181880951,0.723984181880951,0,TRUE,4,FALSE
SapBERT,273,disorders of plasma protein metabolism,35,5,2,0.647349417209625,0.67021644115448,0.0228670239448547,TRUE,5,FALSE
SapBERT,274,gout,37,1,1,0.99999988079071,0.99999988079071,0,FALSE,1,FALSE
SapBERT,275,disorders of mineral metabolism,35,3,1,0.99999988079071,0.99999988079071,0,TRUE,4,FALSE
SapBERT,277,other and unspecified disorders of metabolism,35,9,1,0.93330717086792,0.93330717086792,0,TRUE,6,TRUE
SapBERT,278,overweight obesity and other hyperalimentation,35,4,1,0.730794131755829,0.730794131755829,0,TRUE,5,TRUE
